Date,Hour,Forex,Evenement,Actuel,Forecast,Previous
2020-09-16,14:30:00,USD,Ventes au détail (Mensuel) (Août),"0,6%",0.01,0.009
2020-09-16,20:00:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2020-09-17,11:00:00,EUR,IPC (Annuel) (Août),"-0,2%",-0.002,0.004
2020-09-17,13:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Sept.),"0,10%",0.001,0.001
2020-09-17,14:30:00,USD,Permis de construire (Août),"1,470M",1.520M,1.483M
2020-09-17,14:30:00,USD,Inscriptions hebdomadaires au chômage,860K,850K,893K
2020-09-17,14:30:00,USD,Indice manufacturier Fed de Philadelphie (Sept.),"15,0",15,17.2
2020-09-18,08:00:00,GBP,Ventes au détail (Mensuel) (Août),"0,8%",0.007,0.037
2020-09-22,16:00:00,USD,Ventes de logements existants (Août),"6,00M",6.00M,5.86M
2020-09-23,09:30:00,EUR,PMI manufacturier Allemagne (Sept.)  ,"56,6",52.5,52.2
2020-09-23,10:30:00,GBP,PMI Composite  ,"55,7",56.3,59.1
2020-09-23,10:30:00,GBP,PMI manufacturier  ,"54,3",54.1,55.2
2020-09-23,10:30:00,GBP,PMI services  ,"55,1",56,58.8
2020-09-24,10:00:00,EUR,IFO climat des affaires Allemagne (Sept.),"93,4",93.8,92.5
2020-09-24,14:30:00,USD,Inscriptions hebdomadaires au chômage,870K,840K,866K
2020-09-24,16:00:00,USD,Ventes de logements neufs (Août),1.011K,895K,965K
2020-09-25,14:30:00,USD,Commandes de biens durables - core (Mensuel) (Août),"0,4%",0.012,0.032
2020-09-29,16:00:00,USD,Confiance des consommateurs - Conference Board (Sept.),"101,8",89.2,86.3
2020-09-30,08:00:00,GBP,PIB (Annuel) (T2),"-21,5%",-0.217,-0.017
2020-09-30,08:00:00,GBP,PIB (Trimestriel) (T2),"-19,8%",-0.204,-0.022
2020-09-30,09:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Sept.),-8K,-8K,-9K
2020-09-30,14:15:00,USD,Créations d'emplois non agricoles ADP (Sept.),749K,650K,481K
2020-09-30,14:30:00,USD,PIB (Trimestriel) (T2),"-31,4%",-0.317,-0.317
2020-09-30,16:00:00,USD,Promesses de ventes de logements (Mensuel) (Août),"8,8%",0.032,0.059
2020-01-10,09:55:00,EUR,PMI manufacturier Allemagne (Sept.),"56,4",56.6,52.2
2020-01-10,10:30:00,GBP,PMI manufacturier (Sept.),"54,1",54.3,55.2
2020-01-10,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Août),"0,3%",0.003,0.004
2020-01-10,14:30:00,USD,Inscriptions hebdomadaires au chômage,837K,850K,873K
2020-01-10,16:00:00,USD,Indice PMI manufacturier de l'ISM (Sept.),"55,4",56.4,56
2020-02-10,11:00:00,EUR,IPC (Annuel) (Sept.)  ,"-0,3%",-0.002,-0.002
2020-02-10,14:30:00,USD,Taux de chômage (Sept.),"7,9%",0.082,0.084
2020-02-10,15:30:00,USD,Créations d'emplois dans le secteur non agricole (Sept.),661K,850K,1.489K
2020-05-10,10:30:00,GBP,PMI Composite (Sept.),"56,5",55.7,59.1
2020-05-10,10:30:00,GBP,PMI services (Sept.),"56,1",55.1,58.8
2020-05-10,16:00:00,USD,Indice PMI non manufacturier de l'ISM (Sept.),"57,8",56.3,56.9
2020-06-10,10:30:00,GBP,PMI construction (Sept.),"56,8",54,54.6
2020-06-10,16:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Août),"6,493M",6.685M,6.697M
2020-08-10,14:30:00,USD,Inscriptions hebdomadaires au chômage,840K,820K,849K
2020-09-10,08:00:00,GBP,Production manufacturière (Mensuel) (Août),"0,7%",0.03,0.069
2020-10-13,08:00:00,GBP,Salaire moyen bonus compris (Août),"0,0%",-0.006,-0.01
2020-10-13,08:00:00,GBP,Evolution du nombre de demandeurs d'emploi (Sept.),"28,0K",78.8K,73.7K
2020-10-13,11:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Oct.),"56,1",73,77.4
2020-10-13,14:30:00,USD,IPC core (Mensuel) (Sept.),"0,2%",0.002,0.004
2020-10-14,14:30:00,USD,Prix à la production (Mensuel) (Sept.),"0,4%",0.002,0.003
2020-10-15,14:30:00,USD,Inscriptions hebdomadaires au chômage,898K,825K,845K
2020-10-15,14:30:00,USD,Indice manufacturier Fed de Philadelphie (Oct.),"32,3",14,15
2020-10-16,11:00:00,EUR,IPC (Annuel) (Sept.),"-0,3%",-0.003,-0.003
2020-10-16,14:30:00,USD,Ventes au détail principales (Mensuel) (Sept.),"1,5%",0.005,0.005
2020-10-16,14:30:00,USD,Ventes au détail (Mensuel) (Sept.),"1,9%",0.007,0.006
2020-10-20,14:30:00,USD,Permis de construire (Sept.),"1,553M",1.520M,1.476M
2020-10-21,08:00:00,GBP,IPC (Annuel) (Sept.),"0,5%",0.005,0.002
2020-10-22,14:30:00,USD,Inscriptions hebdomadaires au chômage,787K,860K,842K
2020-10-22,16:00:00,USD,Ventes de logements existants (Sept.),"6,54M",6.30M,5.98M
2020-10-23,08:00:00,GBP,Ventes au détail (Mensuel) (Sept.),"1,5%",0.004,0.009
2020-10-23,09:30:00,EUR,PMI manufacturier Allemagne (Oct.)  ,"58,0",55.1,56.4
2020-10-23,10:30:00,GBP,PMI Composite (Oct.)  ,"52,9",55.6,55.7
2020-10-23,10:30:00,GBP,PMI manufacturier (Oct.)  ,"53,3",54.3,54.1
2020-10-23,10:30:00,GBP,PMI services (Oct.)  ,"52,3",55,56.1
2020-10-26,11:00:00,EUR,IFO climat des affaires Allemagne (Oct.),"92,7",93,93.2
2020-10-26,16:00:00,USD,Ventes de logements neufs (Sept.),959K,1.025K,994K
2020-10-27,14:30:00,USD,Commandes de biens durables - core (Mensuel) (Sept.),"0,8%",0.004,0.01
2020-10-27,16:00:00,USD,Confiance des consommateurs - Conference Board (Oct.),"100,9",102,101.3
2020-10-29,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Oct.),-35K,-5K,-10K
2020-10-29,14:30:00,USD,PIB (Trimestriel) (T3)  ,"33,1%",0.31,-0.314
2020-10-29,14:30:00,USD,Inscriptions hebdomadaires au chômage,751K,775K,791K
2020-10-29,14:45:00,EUR,Taux de facilité de dépôt (Oct.),"-0,50%",-0.005,-0.005
2020-10-29,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt (Oct.),"0,00%",0,0
2020-10-29,16:00:00,USD,Promesses de ventes de logements (Mensuel) (Sept.),"-2,2%",0.034,0.088
2020-10-30,11:00:00,EUR,PIB Allemagne (Trimestriel) (T3)  ,"8,2%",0.073,-0.098
2020-10-30,12:00:00,EUR,IPC (Annuel) (Oct.)  ,"-0,3%",-0.003,-0.003
2020-10-30,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Sept.),"0,2%",0.002,0.003
2020-02-11,10:55:00,EUR,PMI manufacturier Allemagne (Oct.),"58,2",58,58
2020-02-11,11:30:00,GBP,PMI manufacturier (Oct.),"53,7",53.3,53.3
2020-02-11,17:00:00,USD,Indice PMI manufacturier de l'ISM (Oct.),"59,3",55.8,55.4
2020-04-11,11:30:00,GBP,PMI Composite (Oct.),"52,1",52.9,56.5
2020-04-11,11:30:00,GBP,PMI services (Oct.),"51,4",52.3,56.1
2020-04-11,15:15:00,USD,Créations d'emplois non agricoles ADP (Oct.),365K,650K,749K
2020-04-11,17:00:00,USD,Indice PMI non manufacturier de l'ISM (Oct.),"56,6",57.5,57.8
2020-05-11,09:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Nov.),"0,10%",0.001,0.001
2020-05-11,11:30:00,GBP,PMI construction (Oct.),"53,1",55,56.8
2020-05-11,15:30:00,USD,Inscriptions hebdomadaires au chômage,751K,732K,758K
2020-05-11,21:00:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2020-06-11,15:30:00,USD,Créations d'emplois dans le secteur non agricole (Oct.),638K,600K,672K
2020-06-11,15:30:00,USD,Taux de chômage (Oct.),"6,9%",0.077,0.079
2020-10-11,09:00:00,GBP,Salaire moyen bonus compris (Sept.),"1,3%",0.01,0.001
2020-10-11,09:00:00,GBP,Evolution du nombre de demandeurs d'emploi (Oct.),"-29,8K",50.0K,-40.2K
2020-10-11,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Nov.),"39,0",41.7,56.1
2020-10-11,17:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Sept.),"6,436M",6.500M,6.352M
2020-12-11,09:00:00,GBP,PIB (Trimestriel) (T3)  ,"15,5%",0.158,-0.198
2020-12-11,09:00:00,GBP,PIB (Annuel) (T3)  ,"-9,6%",-0.094,-0.215
2020-12-11,09:00:00,GBP,PIB (Mensuel),"1,1%",0.015,0.021
2020-12-11,09:00:00,GBP,Production manufacturière (Mensuel) (Sept.),"0,2%",0.01,0.009
2020-12-11,15:30:00,USD,IPC core (Mensuel) (Oct.),"0,0%",0.002,0.002
2020-12-11,15:30:00,USD,Inscriptions hebdomadaires au chômage,709K,735K,757K
2020-11-13,15:30:00,USD,Prix à la production (Mensuel) (Oct.),"0,3%",0.002,0.004
2020-11-17,15:30:00,USD,Ventes au détail principales (Mensuel) (Oct.),"0,2%",0.006,0.012
2020-11-17,15:30:00,USD,Ventes au détail (Mensuel) (Oct.),"0,3%",0.005,0.016
2020-11-18,09:00:00,GBP,IPC (Annuel) (Oct.),"0,7%",0.006,0.005
2020-11-18,12:00:00,EUR,IPC (Annuel) (Oct.),"-0,3%",-0.003,-0.003
2020-11-18,15:30:00,USD,Permis de construire (Oct.),"1,545M",1.560M,1.545M
2020-11-19,15:30:00,USD,Inscriptions hebdomadaires au chômage,742K,707K,711K
2020-11-19,15:30:00,USD,Indice manufacturier Fed de Philadelphie (Nov.),"26,3",22,32.3
2020-11-19,17:00:00,USD,Ventes de logements existants (Oct.),"6,85M",6.45M,6.57M
2020-11-20,09:00:00,GBP,Ventes au détail (Mensuel) (Oct.),"1,2%",0.001,0.014
2020-11-23,10:30:00,EUR,PMI manufacturier Allemagne (Nov.)  ,"57,9",56.5,58.2
2020-11-23,11:30:00,GBP,PMI Composite  ,"47,4",42.5,52.1
2020-11-23,11:30:00,GBP,PMI manufacturier (Nov.)  ,"55,2",53.3,53.3
2020-11-23,11:30:00,GBP,PMI services (Nov.)  ,"45,8",52.3,52.3
2020-11-24,09:00:00,EUR,PIB Allemagne (Trimestriel) (T3),"8,5%",0.082,-0.097
2020-11-24,11:00:00,EUR,IFO climat des affaires Allemagne (Nov.),"90,7",90.1,92.5
2020-11-24,17:00:00,USD,Confiance des consommateurs - Conference Board (Nov.),"96,1",98,101.4
2020-11-25,15:30:00,USD,Commandes de biens durables - core (Mensuel) (Oct.),"1,3%",0.005,0.015
2020-11-25,15:30:00,USD,PIB (Trimestriel) (T3)  ,"33,1%",0.332,0.331
2020-11-25,15:30:00,USD,Inscriptions hebdomadaires au chômage,778K,730K,748K
2020-11-25,17:00:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Oct.),"0,0%",0.001,0.002
2020-11-25,17:00:00,USD,Ventes de logements neufs (Oct.),999K,970K,1.002K
2020-11-30,17:00:00,USD,Promesses de ventes de logements (Mensuel) (Oct.),"-1,1%",0.01,-0.02
2020-01-12,10:55:00,EUR,PMI manufacturier Allemagne (Nov.),"57,8",57.9,57.9
2020-01-12,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Nov.),-39K,8K,-38K
2020-01-12,11:30:00,GBP,PMI manufacturier (Nov.),"55,6",55.2,55.6
2020-01-12,12:00:00,EUR,IPC (Annuel) (Nov.)  ,"-0,3%",-0.002,-0.003
2020-01-12,17:00:00,USD,Indice PMI manufacturier de l'ISM (Nov.),"57,5",58,59.3
2020-02-12,15:15:00,USD,Créations d'emplois non agricoles ADP (Nov.),307K,410K,404K
2020-03-12,11:30:00,GBP,PMI Composite (Nov.),"49,0",47.4,52.1
2020-03-12,11:30:00,GBP,PMI services (Nov.),"47,6",45.8,51.4
2020-03-12,15:30:00,USD,Inscriptions hebdomadaires au chômage,712K,775K,787K
2020-03-12,17:00:00,USD,Indice PMI non manufacturier de l'ISM (Nov.),"55,9",56,56.6
2020-04-12,11:30:00,GBP,PMI construction (Nov.),"54,7",52,53.1
2020-04-12,15:30:00,USD,Créations d'emplois dans le secteur non agricole (Nov.),245K,469K,610K
2020-04-12,15:30:00,USD,Taux de chômage (Nov.),"6,7%",0.068,0.069
2020-08-12,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Déc),"55,0",45.5,39
2020-09-12,17:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Oct.),"6,652M",6.300M,6.494M
2020-10-12,09:00:00,GBP,Production manufacturière (Mensuel) (Oct.),"1,7%",0.003,0.002
2020-10-12,14:45:00,EUR,Taux de facilité de dépôt (Déc),"-0,50%",-0.005,-0.005
2020-10-12,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt (Déc),"0,00%",0,0
2020-10-12,15:30:00,USD,IPC core (Mensuel) (Nov.),"0,2%",0.001,0.002
2020-10-12,15:30:00,USD,Inscriptions hebdomadaires au chômage,853K,725K,716K
2020-11-12,15:30:00,USD,Prix à la production (Mensuel) (Nov.),"0,1%",0.002,0.003
2020-12-15,09:00:00,GBP,Salaire moyen bonus compris (Oct.),"2,7%",0.022,0.013
2020-12-15,09:00:00,GBP,Evolution du nombre de demandeurs d'emploi (Nov.),"64,3K",50.0K,-29.8K
2020-12-16,09:00:00,GBP,IPC (Annuel) (Nov.),"0,3%",0.006,0.007
2020-12-16,10:30:00,EUR,PMI manufacturier Allemagne (Déc)  ,"58,6",56.4,57.8
2020-12-16,11:30:00,GBP,PMI Composite  ,"50,7",51.3,49
2020-12-16,11:30:00,GBP,PMI manufacturier  ,"57,3",55.9,55.6
2020-12-16,11:30:00,GBP,PMI services  ,"49,9",50.5,47.6
2020-12-16,15:30:00,USD,Ventes au détail principales (Mensuel) (Nov.),"-0,9%",0.001,-0.001
2020-12-16,15:30:00,USD,Ventes au détail (Mensuel) (Nov.),"-1,1%",-0.003,-0.001
2020-12-16,21:00:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2020-12-17,12:00:00,EUR,IPC (Annuel) (Nov.),"-0,3%",-0.003,-0.003
2020-12-17,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Déc),"0,10%",0.001,0.001
2020-12-17,15:30:00,USD,Permis de construire (Nov.),"1,639M",1.550M,1.544M
2020-12-17,15:30:00,USD,Inscriptions hebdomadaires au chômage,885K,800K,862K
2020-12-17,15:30:00,USD,Indice manufacturier Fed de Philadelphie (Déc),"11,1",20,26.3
2020-12-18,09:00:00,GBP,Ventes au détail (Mensuel) (Nov.),"-3,8%",-0.042,0.013
2020-12-18,11:00:00,EUR,IFO climat des affaires Allemagne (Déc),"92,1",90,90.9
2020-12-22,09:00:00,GBP,PIB (Trimestriel) (T3),"16,0%",0.155,-0.198
2020-12-22,09:00:00,GBP,PIB (Annuel) (T3),"-8,6%",-0.096,-0.215
2020-12-22,15:30:00,USD,PIB (Trimestriel) (T3),"33,4%",0.331,0.331
2020-12-22,17:00:00,USD,Confiance des consommateurs - Conference Board (Déc),"88,6",97,92.9
2020-12-22,17:00:00,USD,Ventes de logements existants (Nov.),"6,69M",6.70M,6.86M
2020-12-23,15:30:00,USD,Commandes de biens durables - core (Mensuel) (Nov.),"0,4%",0.005,0.019
2020-12-23,15:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Nov.),"0,0%",0.001,0.002
2020-12-23,15:30:00,USD,Inscriptions hebdomadaires au chômage,803K,885K,892K
2020-12-23,17:00:00,USD,Ventes de logements neufs (Nov.),841K,995K,945K
2020-12-30,17:00:00,USD,Promesses de ventes de logements (Mensuel) (Nov.),"-2,6%",0.002,-0.009
2019-02-01,10:55:00,EUR,PMI manufacturier Allemagne (Déc),"51,5",51.5,51.5
2019-02-01,11:30:00,GBP,PMI manufacturier (Déc),"54,2",52.6,53.6
2019-03-01,11:30:00,GBP,PMI construction (Déc),"52,8",52.9,53.4
2019-03-01,15:15:00,USD,Créations d'emplois non agricoles ADP (Déc),271K,179K,157K
2019-03-01,15:30:00,USD,Inscriptions hebdomadaires au chômage,231K,220K,221K
2019-03-01,17:00:00,USD,Indice PMI manufacturier de l'ISM (Déc),"54,1",57.7,59.3
2019-04-01,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Déc),-14K,-12K,-16K
2019-04-01,11:30:00,GBP,PMI services (Déc),"51,2",50.7,50.4
2019-04-01,12:00:00,EUR,IPC (Annuel) (Déc)  ,"1,6%",0.018,0.019
2019-04-01,15:30:00,USD,Créations d'emplois dans le secteur non agricole (Déc),312K,178K,176K
2019-04-01,15:30:00,USD,Taux de chômage (Déc),"3,9%",0.037,0.037
2019-07-01,17:00:00,USD,Indice PMI non manufacturier de l'ISM (Déc),"57,6",59.6,60.7
2019-08-01,17:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Nov.),"6,888M",7.063M,7.131M
2019-10-01,15:30:00,USD,Inscriptions hebdomadaires au chômage,216K,225K,233K
2019-11-01,11:30:00,GBP,PIB (Mensuel),"0,2%",0.001,0.001
2019-11-01,11:30:00,GBP,Production manufacturière (Mensuel) (Nov.),"-0,3%",0.004,-0.006
2019-11-01,11:30:00,GBP,Variation du PIB mensuel 3M/3M,"0,3%",0.003,0.004
2019-11-01,15:30:00,USD,IPC core (Mensuel) (Déc),"0,2%",0.002,0.002
2019-01-15,15:30:00,USD,Prix à la production (Mensuel) (Déc),"-0,2%",-0.001,0.001
2019-01-16,11:30:00,GBP,IPC (Annuel) (Déc),"2,1%",0.021,0.023
2019-01-17,12:00:00,EUR,IPC (Annuel) (Déc),"1,6%",0.016,0.019
2019-01-17,15:30:00,USD,Inscriptions hebdomadaires au chômage,213K,219K,216K
2019-01-17,15:30:00,USD,Indice manufacturier Fed de Philadelphie (Jan.),"17,0",9.7,9.1
2019-01-18,11:30:00,GBP,Ventes au détail (Mensuel) (Déc),"-0,9%",-0.008,0.013
2019-01-22,11:30:00,GBP,Salaire moyen bonus compris (Nov.),"3,4%",0.033,0.033
2019-01-22,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Déc),"20,8K",20.0K,24.8K
2019-01-22,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Jan.),"-15,0",-18.4,-17.5
2019-01-22,17:00:00,USD,Ventes de logements existants (Déc),"4,99M",5.25M,5.33M
2019-01-24,10:30:00,EUR,PMI manufacturier Allemagne (Jan.)  ,"49,9",51.4,51.5
2019-01-24,14:45:00,EUR,Taux de facilité de dépôt,"-0,40%",-0.004,-0.004
2019-01-24,14:45:00,EUR,Facilité de prêt marginal de la BCE,"0,25%",0.0025,0.0025
2019-01-24,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt (Jan.),"0,00%",0,0
2019-01-24,15:30:00,USD,Inscriptions hebdomadaires au chômage,199K,219K,212K
2019-01-25,11:00:00,EUR,IFO climat des affaires Allemagne,"99,1",100.7,101
2019-01-29,17:00:00,USD,Confiance des consommateurs - Conference Board (Jan.),"120,2",124.7,126.6
2019-01-30,15:15:00,USD,Créations d'emplois non agricoles ADP (Jan.),213K,180K,263K
2019-01-30,17:00:00,USD,Promesses de ventes de logements (Mensuel) (Déc),"-2,2%",0.008,-0.009
2019-01-30,21:00:00,USD,Décision de la FED sur les taux d'intérêt,"2,50%",0.025,0.025
2019-01-31,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Jan.),-2K,-11K,-14K
2019-01-31,15:30:00,USD,Inscriptions hebdomadaires au chômage,253K,215K,200K
2019-01-31,17:00:00,USD,Ventes de logements neufs (Nov.),657K,560K,562K
2019-01-02,10:55:00,EUR,PMI manufacturier Allemagne (Jan.),"49,7",49.9,49.9
2019-01-02,11:30:00,GBP,PMI manufacturier (Jan.),"52,8",53.5,54.2
2019-01-02,12:00:00,EUR,IPC (Annuel) (Jan.)  ,"1,4%",0.014,0.016
2019-01-02,15:30:00,USD,Créations d'emplois dans le secteur non agricole (Jan.),304K,165K,222K
2019-01-02,15:30:00,USD,Taux de chômage (Jan.),"4,0%",0.039,0.039
2019-01-02,17:00:00,USD,Indice PMI manufacturier de l'ISM (Jan.),"56,6",54.2,54.3
2019-04-02,11:30:00,GBP,PMI construction (Jan.),"50,6",52.6,52.8
2019-05-02,11:30:00,GBP,PMI services (Jan.),"50,1",51.1,51.2
2019-05-02,17:00:00,USD,Indice PMI non manufacturier de l'ISM (Jan.),"56,7",57.2,58
2019-07-02,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt (Févr.),"0,75%",0.0075,0.0075
2019-07-02,15:30:00,USD,Inscriptions hebdomadaires au chômage,234K,221K,253K
2019-11-02,11:30:00,GBP,PIB (Trimestriel) (T4)  ,"0,2%",0.003,0.006
2019-11-02,11:30:00,GBP,PIB (Annuel) (T4),"1,3%",0.014,0.016
2019-11-02,11:30:00,GBP,PIB (Mensuel),"-0,4%",0,0.002
2019-11-02,11:30:00,GBP,Production manufacturière (Mensuel) (Déc),"-0,7%",0.002,-0.001
2019-12-02,17:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Déc),"7,335M",6.900M,7.166M
2019-02-13,11:30:00,GBP,IPC (Annuel) (Jan.),"1,8%",0.019,0.021
2019-02-13,15:30:00,USD,IPC core (Mensuel) (Jan.),"0,2%",0.002,0.002
2019-02-14,09:00:00,EUR,PIB Allemagne (Trimestriel) (T4)  ,"0,0%",0.001,-0.002
2019-02-14,15:30:00,USD,Ventes au détail principales (Mensuel) (Déc),"-1,8%",0,0.002
2019-02-14,15:30:00,USD,Inscriptions hebdomadaires au chômage,239K,225K,235K
2019-02-14,15:30:00,USD,Prix à la production (Mensuel) (Jan.),"-0,1%",0.001,-0.001
2019-02-14,15:30:00,USD,Ventes au détail (Mensuel) (Déc),"-1,2%",0.001,0.001
2019-02-15,11:30:00,GBP,Ventes au détail (Mensuel) (Jan.),"1,0%",0.002,-0.007
2019-02-19,11:30:00,GBP,Salaire moyen bonus compris (Déc),"3,4%",0.035,0.034
2019-02-19,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Jan.),"14,2K",12.3K,20.8K
2019-02-19,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Févr.),"-13,4",-14.1,-15
2019-02-21,10:30:00,EUR,PMI manufacturier Allemagne (Févr.)  ,"47,6",50,49.7
2019-02-21,15:30:00,USD,Commandes de biens durables - core (Mensuel) (Déc),"0,1%",0.002,-0.002
2019-02-21,15:30:00,USD,Inscriptions hebdomadaires au chômage,216K,220K,239K
2019-02-21,15:30:00,USD,Indice manufacturier Fed de Philadelphie (Févr.),"-4,1",15.6,17
2019-02-21,17:00:00,USD,Ventes de logements existants (Jan.),"4,94M",5.01M,5.00M
2019-02-22,09:00:00,EUR,PIB Allemagne (Trimestriel) (T4),"0,0%",0,0
2019-02-22,11:00:00,EUR,IFO climat des affaires Allemagne,"98,5",99,99.3
2019-02-22,12:00:00,EUR,IPC (Annuel) (Jan.),"1,4%",0.014,0.015
2019-02-26,15:30:00,USD,Permis de construire (Déc),"1,326M",1.290M,1.322M
2019-02-26,17:00:00,USD,Confiance des consommateurs - Conference Board (Févr.),"131,4",124.7,121.7
2019-02-27,17:00:00,USD,Promesses de ventes de logements (Mensuel) (Jan.),"4,6%",0.008,-0.023
2019-02-28,15:30:00,USD,PIB (Trimestriel) (T4)  ,"2,6%",0.026,0.034
2019-02-28,15:30:00,USD,Inscriptions hebdomadaires au chômage,225K,221K,217K
2019-01-03,10:55:00,EUR,PMI manufacturier Allemagne (Févr.),"47,6",47.6,47.6
2019-01-03,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne (Févr.),-21K,-5K,-4K
2019-01-03,11:30:00,GBP,PMI manufacturier (Févr.),"52,0",52,52.6
2019-01-03,12:00:00,EUR,IPC (Annuel) (Févr.)  ,"1,5%",0.015,0.014
2019-01-03,15:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel) (Déc),"0,2%",0.002,0.002
2019-01-03,17:00:00,USD,Indice PMI manufacturier de l'ISM (Févr.),"54,2",55.5,56.6
2019-04-03,11:30:00,GBP,PMI construction (Févr.),"49,5",50.5,50.6
2019-05-03,11:30:00,GBP,PMI services (Févr.),"51,3",49.9,50.1
2019-05-03,17:00:00,USD,Indice PMI non manufacturier de l'ISM (Févr.),"59,7",57.3,56.7
2019-05-03,17:00:00,USD,Ventes de logements neufs (Déc),621K,600K,599K
2019-06-03,15:15:00,USD,Créations d'emplois non agricoles ADP (Févr.),183K,189K,300K
2019-07-03,14:45:00,EUR,Taux de facilité de dépôt,"-0,40%",-0.004,-0.004
2019-07-03,14:45:00,EUR,Facilité de prêt marginal de la BCE,"0,25%",0.0025,0.0025
2019-07-03,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt (Mar),"0,00%",0,0
2019-07-03,15:30:00,USD,Inscriptions hebdomadaires au chômage,223K,225K,226K
2019-08-03,15:30:00,USD,Permis de construire (Jan.),"1,345M",1.289M,1.326M
2019-08-03,15:30:00,USD,Créations d'emplois dans le secteur non agricole (Févr.),20K,181K,311K
2019-08-03,15:30:00,USD,Taux de chômage (Févr.),"3,8%",0.039,0.04
2019-11-03,14:30:00,USD,Ventes au détail principales (Mensuel) (Jan.),"0,9%",0.004,-0.021
2019-11-03,14:30:00,USD,Ventes au détail (Mensuel) (Jan.),"0,2%",0,-0.016
2019-12-03,11:30:00,GBP,Production manufacturière (Mensuel) (Jan.),"0,8%",0.002,-0.007
2019-12-03,11:30:00,GBP,Variation du PIB mensuel 3M/3M,"0,2%",0.002,0.004
2019-12-03,14:30:00,USD,IPC core (Mensuel) (Févr.),"0,1%",0.002,0.002
2019-03-13,14:30:00,USD,Commandes de biens durables - core (Mensuel) (Jan.),"-0,1%",0.001,0.003
2019-03-13,14:30:00,USD,Prix à la production (Mensuel) (Févr.),"0,1%",0.002,-0.001
2019-03-14,14:30:00,USD,Inscriptions hebdomadaires au chômage,229K,225K,223K
2019-03-14,16:00:00,USD,Ventes de logements neufs (Jan.),607K,622K,652K
2019-03-15,12:00:00,EUR,IPC (Annuel) (Févr.),"1,5%",0.015,0.014
2019-03-15,16:00:00,USD,Rapport JOLTS - Nouvelles offres d'emploi (Jan.),"7,581M",7.310M,7.479M
2019-03-19,11:30:00,GBP,Salaire moyen bonus compris (Jan.),"3,4%",0.032,0.035
2019-03-19,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi (Févr.),"27,0K",13.1K,15.7K
2019-03-19,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne (Mar),"-3,6",-11,-13.4
